11:37:25 [INFO] Opening target process: csgo.exe
20:38:13 [INFO] Found netvar: m_hActiveWeapon => 0x2EF8
20:38:13 [INFO] Found netvar: m_hMyWeapons => 0x2EF8
20:38:13 [INFO] Found netvar: m_hObserverTarget => 0x338C
20:38:13 [INFO] Found netvar: m_hOwner => 0x29CC
20:38:13 [INFO] Found netvar: m_hOwnerEntity => 0x14C
20:38:13 [INFO] Found netvar: m_iAccountID => 0x2FC8
20:38:13 [INFO] Found netvar: m_iClip1 => 0x3264
20:38:13 [INFO] Found netvar: m_iCompetitiveRanking => 0x1A84
20:38:13 [INFO] Found netvar: m_iCompetitiveWins => 0x1B88
20:38:13 [INFO] Found netvar: m_iCrosshairId => 0xB388
20:38:13 [INFO] Found netvar: m_iEntityQuality => 0x2FAC
20:38:13 [INFO] Found netvar: m_iFOVStart => 0x31E8
20:38:13 [INFO] Found netvar: m_iFOV => 0x31E4
20:38:13 [INFO] Found netvar: m_iGlowIndex => 0xA420
20:38:13 [INFO] Found netvar: m_iHealth => 0x100
20:38:13 [INFO] Found netvar: m_iItemDefinitionIndex => 0x2FAA
20:38:13 [INFO] Found netvar: m_iItemIDHigh => 0x2FC0
20:38:13 [INFO] Found netvar: m_iObserverMode => 0x3378
20:38:13 [INFO] Found netvar: m_iShotsFired => 0xA390
20:38:13 [INFO] Found netvar: m_iState => 0x3258
20:38:13 [INFO] Found netvar: m_iTeamNum => 0xF4
20:38:13 [INFO] Found netvar: m_lifeState => 0x25F
20:38:13 [INFO] Found netvar: m_nFallbackPaintKit => 0x31C8
20:38:13 [INFO] Found netvar: m_nFallbackSeed => 0x31CC
20:38:13 [INFO] Found netvar: m_nFallbackStatTrak => 0x31D4
20:38:13 [INFO] Found netvar: m_nForceBone => 0x268C
20:38:13 [INFO] Found netvar: m_nTickBase => 0x3430
20:38:13 [INFO] Found netvar: m_rgflCoordinateFrame => 0x474
20:38:13 [INFO] Found netvar: m_szCustomName => 0x303C
20:38:13 [INFO] Found netvar: m_szLastPlaceName => 0x35B4
20:38:13 [INFO] Found netvar: m_vecOrigin => 0x138
20:38:13 [INFO] Found netvar: m_vecVelocity => 0x114
20:38:13 [INFO] Found netvar: m_vecViewOffset => 0x108
20:38:13 [INFO] Found netvar: m_viewPunchAngle => 0x3020
20:38:13 [INFO] Found netvar: m_thirdPersonViewAngles => 0x31D4
20:38:13 [INFO] Found netvar: m_clrRender => 0x70
20:38:13 [INFO] Found netvar: m_flC4Blow => 0x2990
20:38:13 [INFO] Found netvar: m_flTimerLength => 0x2994
20:38:13 [INFO] Found netvar: m_flDefuseLength => 0x29A8
20:38:13 [INFO] Found netvar: m_flDefuseCountDown => 0x29AC
20:38:13 [INFO] Found netvar: cs_gamerules_data => 0x0
20:38:13 [INFO] Found netvar: m_SurvivalRules => 0xD00
20:38:13 [INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1328
20:38:13 [INFO] Found netvar: m_bIsValveDS => 0x7C
20:38:13 [INFO] Found netvar: m_bFreezePeriod => 0x20
20:38:13 [INFO] Found netvar: m_bBombPlanted => 0x9A5
20:38:13 [INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
20:38:13 [INFO] Found netvar: m_flSimulationTime => 0x268
20:38:13 [INFO] Found netvar: m_flLowerBodyYawTarget => 0x3A90
20:38:13 [INFO] Found netvar: m_angEyeAnglesX => 0xB37C
20:38:13 [INFO] Found netvar: m_angEyeAnglesY => 0xB380
20:38:13 [INFO] Found netvar: m_flNextAttack => 0x2D70
20:38:13 [INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
20:38:13 [INFO] Found netvar: m_flLastBoneSetupTime => 0x28BC
20:38:13 [INFO] Found netvar: m_bStartedArming => 0x33F0
20:38:13 [INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
20:38:13 [INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
20:38:13 [INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
20:38:13 [INFO] Found netvar: m_flCustomBloomScale => 0x9E4
20:38:13 [INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
20:38:13 [INFO] Found netvar: m_flCustomAutoExposureMax => 0x9E0
20:38:13 [INFO] Finished netvar scanning: 85/85 items successful
13:46:11 [INFO] Opening target process: csgo.exe
13:46:11 [INFO] Starting signature scanning: 57 items
13:46:11 [INFO] Found signature: dwClientState => 0x58EFE4
13:46:11 [INFO] Found signature: dwClientState_GetLocalPlayer => 0x180
13:46:11 [INFO] Found signature: dwClientState_IsHLTV => 0x4D48
13:46:11 [INFO] Found signature: dwClientState_Map => 0x28C
13:46:11 [INFO] Found signature: dwClientState_MapDirectory => 0x188
13:46:11 [INFO] Found signature: dwClientState_MaxPlayer => 0x388
13:46:11 [INFO] Found signature: dwClientState_PlayerInfo => 0x52C0
13:46:11 [INFO] Found signature: dwClientState_State => 0x108
13:46:11 [INFO] Found signature: dwClientState_ViewAngles => 0x4D90
13:46:11 [INFO] Found signature: clientstate_delta_ticks => 0x174
13:46:11 [INFO] Found signature: clientstate_last_outgoing_command => 0x4D2C
13:46:11 [INFO] Found signature: clientstate_choked_commands => 0x4D30
13:46:11 [INFO] Found signature: clientstate_net_channel => 0x9C
13:46:11 [INFO] Found signature: dwEntityList => 0x4DA2F44
13:46:11 [INFO] Found signature: dwForceAttack => 0x31D44D4
13:46:11 [INFO] Found signature: dwForceAttack2 => 0x31D44E0
13:46:11 [INFO] Found signature: dwForceBackward => 0x31D448C
13:46:11 [INFO] Found signature: dwForceForward => 0x31D44F8
13:46:11 [INFO] Found signature: dwForceJump => 0x524CEA4
13:46:11 [INFO] Found signature: dwForceLeft => 0x31D4480
13:46:11 [INFO] Found signature: dwForceRight => 0x31D44A4
13:46:11 [INFO] Found signature: dwGameDir => 0x62D7F8
13:46:11 [INFO] Found signature: dwGameRulesProxy => 0x52C018C
13:46:11 [INFO] Found signature: dwGetAllClasses => 0xDB2F8C
13:46:11 [INFO] Found signature: dwGlobalVars => 0x58ECE8
13:46:11 [INFO] Found signature: dwGlowObjectManager => 0x52EB540
13:46:11 [INFO] Found signature: dwInput => 0x51F4528
13:46:11 [INFO] Found signature: dwInterfaceLinkList => 0x9457A4
13:46:11 [INFO] Found signature: dwLocalPlayer => 0xD8B2BC
13:46:11 [INFO] Found signature: dwMouseEnable => 0xD90E60
13:46:11 [INFO] Found signature: dwMouseEnablePtr => 0xD90E30
13:46:11 [INFO] Found signature: dwPlayerResource => 0x31D2800
13:46:11 [INFO] Found signature: dwRadarBase => 0x51D7CBC
13:46:11 [INFO] Found signature: dwSensitivity => 0xD90CFC
13:46:11 [INFO] Found signature: dwSensitivityPtr => 0xD90CD0
13:46:11 [INFO] Found signature: dwSetClanTag => 0x8A1A0
13:46:11 [INFO] Found signature: dwViewMatrix => 0x4D94844
13:46:11 [INFO] Found signature: dwWeaponTable => 0x51F4FE8
13:46:11 [INFO] Found signature: dwWeaponTableIndex => 0x325C
13:46:11 [INFO] Found signature: dwYawPtr => 0xD90AC0
13:46:11 [INFO] Found signature: dwZoomSensitivityRatioPtr => 0xD95D60
13:46:11 [INFO] Found signature: dwbSendPackets => 0xD73EA
13:46:11 [INFO] Found signature: dwppDirect3DDevice9 => 0xA7050
13:46:11 [INFO] Found signature: m_pStudioHdr => 0x294C
13:46:11 [INFO] Found signature: m_yawClassPtr => 0xD90AC0
13:46:11 [INFO] Found signature: m_pitchClassPtr => 0x51D7F58
13:46:11 [INFO] Found signature: interface_engine_cvar => 0x3E9EC
13:46:11 [INFO] Found signature: convar_name_hash_table => 0x2F0F8
13:46:11 [INFO] Found signature: m_bDormant => 0xED
13:46:11 [INFO] Found signature: model_ambient_min => 0x59205C
13:46:11 [INFO] Found signature: set_abs_angles => 0x1DF9C0
13:46:11 [INFO] Found signature: set_abs_origin => 0x1DF800
13:46:11 [INFO] Found signature: is_c4_owner => 0x3BA430
13:46:11 [INFO] Found signature: force_update_spectator_glow => 0x3AD962
13:46:11 [INFO] Found signature: anim_overlays => 0x2980
13:46:11 [INFO] Found signature: m_flSpawnTime => 0xA370
13:46:11 [INFO] Found signature: find_hud_element => 0x297BE320
13:46:11 [INFO] Finished signature scanning: 57/57 items successful
13:46:11 [INFO] Starting netvar scanning: 85 items
13:46:11 [INFO] Found netvar: m_ArmorValue => 0xB378
13:46:11 [INFO] Found netvar: m_Collision => 0x320
13:46:11 [INFO] Found netvar: m_CollisionGroup => 0x474
13:46:11 [INFO] Found netvar: m_Local => 0x2FBC
13:46:11 [INFO] Found netvar: m_MoveType => 0x25B
13:46:11 [INFO] Found netvar: m_OriginalOwnerXuidHigh => 0x31C4
13:46:11 [INFO] Found netvar: m_OriginalOwnerXuidLow => 0x31C0
13:46:11 [INFO] Found netvar: m_aimPunchAngle => 0x302C
13:46:11 [INFO] Found netvar: m_aimPunchAngleVel => 0x3038
13:46:11 [INFO] Found netvar: m_bGunGameImmunity => 0x3944
13:46:11 [INFO] Found netvar: m_bHasDefuser => 0xB388
13:46:11 [INFO] Found netvar: m_bHasHelmet => 0xB36C
13:46:11 [INFO] Found netvar: m_bInReload => 0x3238
13:46:11 [INFO] Found netvar: m_bIsDefusing => 0x3930
13:46:11 [INFO] Found netvar: m_bIsScoped => 0x3928
13:46:11 [INFO] Found netvar: m_bSpotted => 0x93D
13:46:11 [INFO] Found netvar: m_bSpottedByMask => 0x980
13:46:11 [INFO] Found netvar: m_dwBoneMatrix => 0x268C
13:46:11 [INFO] Found netvar: m_fAccuracyPenalty => 0x3330
13:46:11 [INFO] Found netvar: m_fFlags => 0x104
13:46:11 [INFO] Found netvar: m_flFallbackWear => 0x31D0
13:46:11 [INFO] Found netvar: m_flFlashDuration => 0xA420
13:46:11 [INFO] Found netvar: m_flFlashMaxAlpha => 0xA41C
13:46:11 [INFO] Found netvar: m_flNextPrimaryAttack => 0x3238
13:46:11 [INFO] Found netvar: m_hActiveWeapon => 0x2EF8
13:46:11 [INFO] Found netvar: m_hMyWeapons => 0x2EF8
13:46:11 [INFO] Found netvar: m_hObserverTarget => 0x338C
13:46:11 [INFO] Found netvar: m_hOwner => 0x29CC
13:46:11 [INFO] Found netvar: m_hOwnerEntity => 0x14C
13:46:11 [INFO] Found netvar: m_iAccountID => 0x2FC8
13:46:11 [INFO] Found netvar: m_iClip1 => 0x3264
13:46:11 [INFO] Found netvar: m_iCompetitiveRanking => 0x1A84
13:46:11 [INFO] Found netvar: m_iCompetitiveWins => 0x1B88
13:46:11 [INFO] Found netvar: m_iCrosshairId => 0xB388
13:46:11 [INFO] Found netvar: m_iEntityQuality => 0x2FAC
13:46:11 [INFO] Found netvar: m_iFOVStart => 0x31E8
13:46:11 [INFO] Found netvar: m_iFOV => 0x31E4
13:46:11 [INFO] Found netvar: m_iGlowIndex => 0xA420
13:46:11 [INFO] Found netvar: m_iHealth => 0x100
13:46:11 [INFO] Found netvar: m_iItemDefinitionIndex => 0x2FAA
13:46:11 [INFO] Found netvar: m_iItemIDHigh => 0x2FC0
13:46:11 [INFO] Found netvar: m_iObserverMode => 0x3378
13:46:11 [INFO] Found netvar: m_iShotsFired => 0xA390
13:46:11 [INFO] Found netvar: m_iState => 0x3258
13:46:11 [INFO] Found netvar: m_iTeamNum => 0xF4
13:46:11 [INFO] Found netvar: m_lifeState => 0x25F
13:46:11 [INFO] Found netvar: m_nFallbackPaintKit => 0x31C8
13:46:11 [INFO] Found netvar: m_nFallbackSeed => 0x31CC
13:46:11 [INFO] Found netvar: m_nFallbackStatTrak => 0x31D4
13:46:11 [INFO] Found netvar: m_nForceBone => 0x268C
13:46:11 [INFO] Found netvar: m_nTickBase => 0x3430
13:46:11 [INFO] Found netvar: m_rgflCoordinateFrame => 0x474
13:46:11 [INFO] Found netvar: m_szCustomName => 0x303C
13:46:11 [INFO] Found netvar: m_szLastPlaceName => 0x35B4
13:46:11 [INFO] Found netvar: m_vecOrigin => 0x138
13:46:11 [INFO] Found netvar: m_vecVelocity => 0x114
13:46:11 [INFO] Found netvar: m_vecViewOffset => 0x108
13:46:11 [INFO] Found netvar: m_viewPunchAngle => 0x3020
13:46:11 [INFO] Found netvar: m_thirdPersonViewAngles => 0x31D4
13:46:11 [INFO] Found netvar: m_clrRender => 0x70
13:46:11 [INFO] Found netvar: m_flC4Blow => 0x2990
13:46:11 [INFO] Found netvar: m_flTimerLength => 0x2994
13:46:11 [INFO] Found netvar: m_flDefuseLength => 0x29A8
13:46:11 [INFO] Found netvar: m_flDefuseCountDown => 0x29AC
13:46:11 [INFO] Found netvar: cs_gamerules_data => 0x0
13:46:11 [INFO] Found netvar: m_SurvivalRules => 0xD00
13:46:11 [INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1328
13:46:11 [INFO] Found netvar: m_bIsValveDS => 0x7C
13:46:11 [INFO] Found netvar: m_bFreezePeriod => 0x20
13:46:11 [INFO] Found netvar: m_bBombPlanted => 0x9A5
13:46:11 [INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
13:46:11 [INFO] Found netvar: m_flSimulationTime => 0x268
13:46:11 [INFO] Found netvar: m_flLowerBodyYawTarget => 0x3A90
13:46:11 [INFO] Found netvar: m_angEyeAnglesX => 0xB37C
13:46:11 [INFO] Found netvar: m_angEyeAnglesY => 0xB380
13:46:11 [INFO] Found netvar: m_flNextAttack => 0x2D70
13:46:11 [INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
13:46:11 [INFO] Found netvar: m_flLastBoneSetupTime => 0x28BC
13:46:11 [INFO] Found netvar: m_bStartedArming => 0x33F0
13:46:11 [INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
13:46:11 [INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
13:46:11 [INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
13:46:11 [INFO] Found netvar: m_flCustomBloomScale => 0x9E4
13:46:11 [INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
13:46:11 [INFO] Found netvar: m_flCustomAutoExposureMax => 0x9E0
13:46:11 [INFO] Finished netvar scanning: 85/85 items successful
09:00:25 [INFO] Opening target process: csgo.exe
09:00:25 [INFO] Starting signature scanning: 57 items
09:00:25 [INFO] Found signature: dwClientState => 0x58EFE4
09:00:25 [INFO] Found signature: dwClientState_GetLocalPlayer => 0x180
09:00:25 [INFO] Found signature: dwClientState_IsHLTV => 0x4D48
09:00:25 [INFO] Found signature: dwClientState_Map => 0x28C
09:00:25 [INFO] Found signature: dwClientState_MapDirectory => 0x188
09:00:25 [INFO] Found signature: dwClientState_MaxPlayer => 0x388
09:00:25 [INFO] Found signature: dwClientState_PlayerInfo => 0x52C0
09:00:25 [INFO] Found signature: dwClientState_State => 0x108
09:00:25 [INFO] Found signature: dwClientState_ViewAngles => 0x4D90
09:00:25 [INFO] Found signature: clientstate_delta_ticks => 0x174
09:00:25 [INFO] Found signature: clientstate_last_outgoing_command => 0x4D2C
09:00:25 [INFO] Found signature: clientstate_choked_commands => 0x4D30
09:00:25 [INFO] Found signature: clientstate_net_channel => 0x9C
09:00:25 [INFO] Found signature: dwEntityList => 0x4DA2F44
09:00:25 [INFO] Found signature: dwForceAttack => 0x31D44D4
09:00:25 [INFO] Found signature: dwForceAttack2 => 0x31D44E0
09:00:25 [INFO] Found signature: dwForceBackward => 0x31D448C
09:00:25 [INFO] Found signature: dwForceForward => 0x31D44F8
09:00:25 [INFO] Found signature: dwForceJump => 0x524CEA4
09:00:25 [INFO] Found signature: dwForceLeft => 0x31D4480
09:00:25 [INFO] Found signature: dwForceRight => 0x31D44A4
09:00:25 [INFO] Found signature: dwGameDir => 0x62D7F8
09:00:25 [INFO] Found signature: dwGameRulesProxy => 0x52C018C
09:00:25 [INFO] Found signature: dwGetAllClasses => 0xDB2F8C
09:00:25 [INFO] Found signature: dwGlobalVars => 0x58ECE8
09:00:25 [INFO] Found signature: dwGlowObjectManager => 0x52EB540
09:00:25 [INFO] Found signature: dwInput => 0x51F4528
09:00:25 [INFO] Found signature: dwInterfaceLinkList => 0x945874
09:00:25 [INFO] Found signature: dwLocalPlayer => 0xD8B2BC
09:00:25 [INFO] Found signature: dwMouseEnable => 0xD90E60
09:00:25 [INFO] Found signature: dwMouseEnablePtr => 0xD90E30
09:00:25 [INFO] Found signature: dwPlayerResource => 0x31D2800
09:00:25 [INFO] Found signature: dwRadarBase => 0x51D7CBC
09:00:25 [INFO] Found signature: dwSensitivity => 0xD90CFC
09:00:25 [INFO] Found signature: dwSensitivityPtr => 0xD90CD0
09:00:25 [INFO] Found signature: dwSetClanTag => 0x8A1A0
09:00:25 [INFO] Found signature: dwViewMatrix => 0x4D94844
09:00:25 [INFO] Found signature: dwWeaponTable => 0x51F4FE8
09:00:25 [INFO] Found signature: dwWeaponTableIndex => 0x325C
09:00:25 [INFO] Found signature: dwYawPtr => 0xD90AC0
09:00:25 [INFO] Found signature: dwZoomSensitivityRatioPtr => 0xD95D60
09:00:25 [INFO] Found signature: dwbSendPackets => 0xD745A
09:00:25 [INFO] Found signature: dwppDirect3DDevice9 => 0xA7050
09:00:25 [INFO] Found signature: m_pStudioHdr => 0x294C
09:00:25 [INFO] Found signature: m_yawClassPtr => 0xD90AC0
09:00:25 [INFO] Found signature: m_pitchClassPtr => 0x51D7F58
09:00:25 [INFO] Found signature: interface_engine_cvar => 0x3E9EC
09:00:25 [INFO] Found signature: convar_name_hash_table => 0x2F0F8
09:00:25 [INFO] Found signature: m_bDormant => 0xED
09:00:25 [INFO] Found signature: model_ambient_min => 0x59205C
09:00:25 [INFO] Found signature: set_abs_angles => 0x1DF9C0
09:00:25 [INFO] Found signature: set_abs_origin => 0x1DF800
09:00:25 [INFO] Found signature: is_c4_owner => 0x3BA430
09:00:25 [INFO] Found signature: force_update_spectator_glow => 0x3AD962
09:00:25 [INFO] Found signature: anim_overlays => 0x2980
09:00:25 [INFO] Found signature: m_flSpawnTime => 0xA370
09:00:25 [INFO] Found signature: find_hud_element => 0x27DBE320
09:00:25 [INFO] Finished signature scanning: 57/57 items successful
09:00:25 [INFO] Starting netvar scanning: 85 items
09:00:25 [INFO] Found netvar: m_ArmorValue => 0xB378
09:00:25 [INFO] Found netvar: m_Collision => 0x320
09:00:25 [INFO] Found netvar: m_CollisionGroup => 0x474
09:00:25 [INFO] Found netvar: m_Local => 0x2FBC
09:00:25 [INFO] Found netvar: m_MoveType => 0x25B
09:00:25 [INFO] Found netvar: m_OriginalOwnerXuidHigh => 0x31C4
09:00:25 [INFO] Found netvar: m_OriginalOwnerXuidLow => 0x31C0
09:00:25 [INFO] Found netvar: m_aimPunchAngle => 0x302C
09:00:25 [INFO] Found netvar: m_aimPunchAngleVel => 0x3038
09:00:25 [INFO] Found netvar: m_bGunGameImmunity => 0x3944
09:00:25 [INFO] Found netvar: m_bHasDefuser => 0xB388
09:00:25 [INFO] Found netvar: m_bHasHelmet => 0xB36C
09:00:25 [INFO] Found netvar: m_bInReload => 0x3238
09:00:25 [INFO] Found netvar: m_bIsDefusing => 0x3930
09:00:25 [INFO] Found netvar: m_bIsScoped => 0x3928
09:00:25 [INFO] Found netvar: m_bSpotted => 0x93D
09:00:25 [INFO] Found netvar: m_bSpottedByMask => 0x980
09:00:25 [INFO] Found netvar: m_dwBoneMatrix => 0x268C
09:00:25 [INFO] Found netvar: m_fAccuracyPenalty => 0x3330
09:00:25 [INFO] Found netvar: m_fFlags => 0x104
09:00:25 [INFO] Found netvar: m_flFallbackWear => 0x31D0
09:00:25 [INFO] Found netvar: m_flFlashDuration => 0xA420
09:00:25 [INFO] Found netvar: m_flFlashMaxAlpha => 0xA41C
09:00:25 [INFO] Found netvar: m_flNextPrimaryAttack => 0x3238
09:00:25 [INFO] Found netvar: m_hActiveWeapon => 0x2EF8
09:00:25 [INFO] Found netvar: m_hMyWeapons => 0x2EF8
09:00:25 [INFO] Found netvar: m_hObserverTarget => 0x338C
09:00:25 [INFO] Found netvar: m_hOwner => 0x29CC
09:00:25 [INFO] Found netvar: m_hOwnerEntity => 0x14C
09:00:25 [INFO] Found netvar: m_iAccountID => 0x2FC8
09:00:25 [INFO] Found netvar: m_iClip1 => 0x3264
09:00:25 [INFO] Found netvar: m_iCompetitiveRanking => 0x1A84
09:00:25 [INFO] Found netvar: m_iCompetitiveWins => 0x1B88
09:00:25 [INFO] Found netvar: m_iCrosshairId => 0xB388
09:00:25 [INFO] Found netvar: m_iEntityQuality => 0x2FAC
09:00:25 [INFO] Found netvar: m_iFOVStart => 0x31E8
09:00:25 [INFO] Found netvar: m_iFOV => 0x31E4
09:00:25 [INFO] Found netvar: m_iGlowIndex => 0xA420
09:00:25 [INFO] Found netvar: m_iHealth => 0x100
09:00:25 [INFO] Found netvar: m_iItemDefinitionIndex => 0x2FAA
09:00:25 [INFO] Found netvar: m_iItemIDHigh => 0x2FC0
09:00:25 [INFO] Found netvar: m_iObserverMode => 0x3378
09:00:25 [INFO] Found netvar: m_iShotsFired => 0xA390
09:00:25 [INFO] Found netvar: m_iState => 0x3258
09:00:25 [INFO] Found netvar: m_iTeamNum => 0xF4
09:00:25 [INFO] Found netvar: m_lifeState => 0x25F
09:00:25 [INFO] Found netvar: m_nFallbackPaintKit => 0x31C8
09:00:25 [INFO] Found netvar: m_nFallbackSeed => 0x31CC
09:00:25 [INFO] Found netvar: m_nFallbackStatTrak => 0x31D4
09:00:25 [INFO] Found netvar: m_nForceBone => 0x268C
09:00:25 [INFO] Found netvar: m_nTickBase => 0x3430
09:00:25 [INFO] Found netvar: m_rgflCoordinateFrame => 0x474
09:00:25 [INFO] Found netvar: m_szCustomName => 0x303C
09:00:25 [INFO] Found netvar: m_szLastPlaceName => 0x35B4
09:00:25 [INFO] Found netvar: m_vecOrigin => 0x138
09:00:25 [INFO] Found netvar: m_vecVelocity => 0x114
09:00:25 [INFO] Found netvar: m_vecViewOffset => 0x108
09:00:25 [INFO] Found netvar: m_viewPunchAngle => 0x3020
09:00:25 [INFO] Found netvar: m_thirdPersonViewAngles => 0x31D4
09:00:25 [INFO] Found netvar: m_clrRender => 0x70
09:00:25 [INFO] Found netvar: m_flC4Blow => 0x2990
09:00:25 [INFO] Found netvar: m_flTimerLength => 0x2994
09:00:25 [INFO] Found netvar: m_flDefuseLength => 0x29A8
09:00:25 [INFO] Found netvar: m_flDefuseCountDown => 0x29AC
09:00:25 [INFO] Found netvar: cs_gamerules_data => 0x0
09:00:25 [INFO] Found netvar: m_SurvivalRules => 0xD00
09:00:25 [INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1328
09:00:25 [INFO] Found netvar: m_bIsValveDS => 0x7C
09:00:25 [INFO] Found netvar: m_bFreezePeriod => 0x20
09:00:25 [INFO] Found netvar: m_bBombPlanted => 0x9A5
09:00:25 [INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
09:00:25 [INFO] Found netvar: m_flSimulationTime => 0x268
09:00:25 [INFO] Found netvar: m_flLowerBodyYawTarget => 0x3A90
09:00:25 [INFO] Found netvar: m_angEyeAnglesX => 0xB37C
09:00:25 [INFO] Found netvar: m_angEyeAnglesY => 0xB380
09:00:25 [INFO] Found netvar: m_flNextAttack => 0x2D70
09:00:25 [INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
09:00:25 [INFO] Found netvar: m_flLastBoneSetupTime => 0x28BC
09:00:25 [INFO] Found netvar: m_bStartedArming => 0x33F0
09:00:25 [INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
09:00:25 [INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
09:00:25 [INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
09:00:25 [INFO] Found netvar: m_flCustomBloomScale => 0x9E4
09:00:25 [INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
09:00:25 [INFO] Found netvar: m_flCustomAutoExposureMax => 0x9E0
09:00:25 [INFO] Finished netvar scanning: 85/85 items successful
08:06:30 [INFO] Opening target process: csgo.exe
08:06:30 [INFO] Starting signature scanning: 57 items
08:06:30 [INFO] Found signature: dwClientState => 0x58EFE4
08:06:30 [INFO] Found signature: dwClientState_GetLocalPlayer => 0x180
08:06:30 [INFO] Found signature: dwClientState_IsHLTV => 0x4D48
08:06:30 [INFO] Found signature: dwClientState_Map => 0x28C
08:06:30 [INFO] Found signature: dwClientState_MapDirectory => 0x188
08:06:30 [INFO] Found signature: dwClientState_MaxPlayer => 0x388
08:06:30 [INFO] Found signature: dwClientState_PlayerInfo => 0x52C0
08:06:30 [INFO] Found signature: dwClientState_State => 0x108
08:06:30 [INFO] Found signature: dwClientState_ViewAngles => 0x4D90
08:06:30 [INFO] Found signature: clientstate_delta_ticks => 0x174
08:06:30 [INFO] Found signature: clientstate_last_outgoing_command => 0x4D2C
08:06:30 [INFO] Found signature: clientstate_choked_commands => 0x4D30
08:06:30 [INFO] Found signature: clientstate_net_channel => 0x9C
08:06:30 [INFO] Found signature: dwEntityList => 0x4DA2F44
08:06:30 [INFO] Found signature: dwForceAttack => 0x31D44D4
08:06:30 [INFO] Found signature: dwForceAttack2 => 0x31D44E0
08:06:30 [INFO] Found signature: dwForceBackward => 0x31D448C
08:06:30 [INFO] Found signature: dwForceForward => 0x31D44F8
08:06:30 [INFO] Found signature: dwForceJump => 0x524CEA4
08:06:30 [INFO] Found signature: dwForceLeft => 0x31D4480
08:06:30 [INFO] Found signature: dwForceRight => 0x31D44A4
08:06:30 [INFO] Found signature: dwGameDir => 0x62D7F8
08:06:30 [INFO] Found signature: dwGameRulesProxy => 0x52C018C
08:06:30 [INFO] Found signature: dwGetAllClasses => 0xDB2F8C
08:06:30 [INFO] Found signature: dwGlobalVars => 0x58ECE8
08:06:30 [INFO] Found signature: dwGlowObjectManager => 0x52EB540
08:06:30 [INFO] Found signature: dwInput => 0x51F4528
08:06:30 [INFO] Found signature: dwInterfaceLinkList => 0x945874
08:06:30 [INFO] Found signature: dwLocalPlayer => 0xD8B2BC
08:06:30 [INFO] Found signature: dwMouseEnable => 0xD90E60
08:06:30 [INFO] Found signature: dwMouseEnablePtr => 0xD90E30
08:06:30 [INFO] Found signature: dwPlayerResource => 0x31D2800
08:06:30 [INFO] Found signature: dwRadarBase => 0x51D7CBC
08:06:30 [INFO] Found signature: dwSensitivity => 0xD90CFC
08:06:30 [INFO] Found signature: dwSensitivityPtr => 0xD90CD0
08:06:30 [INFO] Found signature: dwSetClanTag => 0x8A1A0
08:06:30 [INFO] Found signature: dwViewMatrix => 0x4D94844
08:06:30 [INFO] Found signature: dwWeaponTable => 0x51F4FE8
08:06:30 [INFO] Found signature: dwWeaponTableIndex => 0x325C
08:06:30 [INFO] Found signature: dwYawPtr => 0xD90AC0
08:06:30 [INFO] Found signature: dwZoomSensitivityRatioPtr => 0xD95D60
08:06:30 [INFO] Found signature: dwbSendPackets => 0xD745A
08:06:30 [INFO] Found signature: dwppDirect3DDevice9 => 0xA7050
08:06:30 [INFO] Found signature: m_pStudioHdr => 0x294C
08:06:30 [INFO] Found signature: m_yawClassPtr => 0xD90AC0
08:06:30 [INFO] Found signature: m_pitchClassPtr => 0x51D7F58
08:06:30 [INFO] Found signature: interface_engine_cvar => 0x3E9EC
08:06:30 [INFO] Found signature: convar_name_hash_table => 0x2F0F8
08:06:30 [INFO] Found signature: m_bDormant => 0xED
08:06:30 [INFO] Found signature: model_ambient_min => 0x59205C
08:06:30 [INFO] Found signature: set_abs_angles => 0x1DF9C0
08:06:30 [INFO] Found signature: set_abs_origin => 0x1DF800
08:06:30 [INFO] Found signature: is_c4_owner => 0x3BA430
08:06:30 [INFO] Found signature: force_update_spectator_glow => 0x3AD962
08:06:30 [INFO] Found signature: anim_overlays => 0x2980
08:06:30 [INFO] Found signature: m_flSpawnTime => 0xA370
